,Price,Space,Rooms,Market,Year,elevator,Parking place,balkon,taras,ogródek,district,street,level,max_level
8257,1020000,73,3,wtórny,2009,1,1,0,0,0, Bielany, Bielany,3,6
13194,695000,73,4,wtórny,1982,0,0,0,0,0, Praga-Południe,21 Pułku Piechoty Dzieci Warszawy,4,4
8172,880000,73,3,wtórny,2012,1,1,0,0,0, Bemowo,Szeligowska,2,3
12506,800000,73,3,wtórny,2010,1,1,0,0,0, Ursus, Ursus,3,6
12512,1239000,73,3,wtórny,2021,1,1,0,0,0, Mokotów, Nałęczowska,7,10
18960,640000,73,3,wtórny,1996,1,1,0,0,0, Białołęka, Białołęka,7,10
488,1090000,73,3,wtórny,2009,1,1,0,0,0, Wola, Jana Olbrachta,4,5
12007,1490000,73,3,wtórny,2017,1,1,0,0,0, Wilanów, al. Aleja Rzeczypospolitej,4,4
19983,799000,73,3,wtórny,1982,0,0,0,0,0, Ursynów, Ursynów,3,3
6785,749000,73,3,wtórny,2002,1,1,0,0,0, Białołęka, Nowodwory,4,4
15092,799000,73,3,wtórny,1987,0,0,0,0,0, Ursynów, Ursynów,3,3
10731,799000,73,3,wtórny,2010,1,1,0,0,0, Ursus, Ursus,4,6
23077,1049000,73,3,wtórny,2010,1,1,0,0,0, Bemowo, Bemowo,1,8
14571,1270000,73,3,wtórny,1928,0,0,0,0,0, Wola, Eustachego Tyszkiewicza,2,3
7873,740000,73,4,pierwotny,2022,1,1,0,0,0, Targówek, Targówek,1,3
19002,1140000,73,3,wtórny,2015,1,1,0,0,0, Mokotów, al. Aleja Wyścigowa,4,5
15097,799000,73,3,wtórny,1987,0,0,0,0,0, Ursynów, Ursynów,3,3
9724,1568000,73,3,wtórny,2021,1,1,0,0,0, Mokotów,Postępu,5,8
12266,1569500,73,3,wtórny,2021,0,1,0,0,0, Mokotów, Mokotów,5,8
21753,665000,73,4,wtórny,1990,0,1,0,0,0, Praga-Południe, Manteuffla,1,4
7778,1580000,73,2,wtórny,1925,0,0,0,0,0, Ochota,Józefa Mianowskiego,1,2
17124,1020000,73,3,wtórny,2008,1,1,0,0,0, Bemowo, Bemowo,5,5
8128,1100000,73,4,wtórny,1977,1,0,0,0,0, Śródmieście, Osiedle Stawki,2,12
7936,798000,73,3,wtórny,2007,0,1,1,1,1, Wilanów, Syta,0,1
8055,1200000,73,4,wtórny,2020,1,1,0,0,0, Mokotów,Pory,1,6
9180,798000,73,3,wtórny,2007,0,1,1,1,1, Mokotów, Mokotów,0,1
23317,1250000,73,3,pierwotny,2021,1,1,0,0,0, Wola,Marcina Kasprzaka,11,21
4889,1204500,73,2,wtórny,2016,1,1,0,0,0, Wilanów, Kazachska,3,3
5964,1204000,73,3,wtórny,2018,1,1,0,0,0, Mokotów,Komputerowa,6,7
22662,1250000,73,3,wtórny,2021,1,1,0,0,0, Wola,Marcina Kasprzaka,11,24
11728,740000,73,4,wtórny,1990,0,1,0,0,0, Ursynów, Zygmunta Pawlaczyka,0,4
18043,1375000,72,3,wtórny,2021,1,1,0,0,0, Mokotów, Srebrnych Świerków,2,2
15311,1140000,72,3,wtórny,2015,1,1,0,0,0, Ursynów, al. Aleja Wyścigowa,4,5
18117,1140000,72,3,wtórny,2015,1,1,0,0,0, Ursynów, al. Aleja Wyścigowa,4,5
19024,1140000,72,3,wtórny,2015,0,1,0,0,0, Ursynów, al. Aleja Wyścigowa,4,5
22434,778000,72,3,wtórny,2021,0,0,0,0,0, Praga-Północ, Strzelecka,5,5
10073,798900,72,3,wtórny,2010,1,1,0,0,0, Ursus, Ursus,3,6
16215,920000,72,3,wtórny,2005,1,1,0,0,0, Bemowo, Bemowo,3,7
636,655736,72,4,pierwotny,2023,1,1,0,0,0, Wawer, Wawer,3,5
12747,1090950,72,3,pierwotny,2024,1,1,0,0,0, Praga-Północ, Kawęczyńska,4,4
1782,1700000,72,2,wtórny,1935,1,0,0,0,0, Mokotów, Antoniego Edwarda Odyńca,0,4
670,654694,72,4,pierwotny,2023,1,1,0,0,0, Wawer, Wawer,3,5
1100,1480000,72,3,wtórny,2008,1,1,0,0,0, Wilanów, Wilanów,1,4
17175,999000,72,3,wtórny,2013,1,1,0,0,0, Bielany, Bielany,0,6
13571,998000,72,2,wtórny,2002,1,1,0,0,0, Praga-Południe, Józefa Garibaldiego,5,6
6895,1100000,72,4,wtórny,2022,0,0,0,0,0, Śródmieście, Inflancka,2,12
13230,747000,72,4,pierwotny,2024,1,1,0,0,0, Białołęka, Białołęka,1,3
15583,720000,72,3,pierwotny,2021,0,1,0,0,0, Wawer, Chodzieska,0,1
1684,1440000,72,3,wtórny,1904,0,0,0,0,0, Śródmieście, Nowogrodzka,2,5
20117,210000,72,3,wtórny,2005,1,0,0,0,0, Targówek, Targówek,4,4
3282,1231775,72,4,wtórny,2009,1,1,0,0,0, Wola, Okopowa 56,11,18
2249,1195525,72,3,wtórny,2009,1,1,0,0,0, Wola,Okopowa 56,11,16
21779,1149000,72,3,wtórny,2014,1,1,0,0,0, Mokotów, Wynalazek,3,6
4082,649000,72,3,wtórny,1999,1,1,0,0,0, Białołęka, Białołęka,4,4
7488,649000,72,3,wtórny,1999,1,1,0,0,0, Białołęka, Białołęka,4,4
12363,649000,72,3,wtórny,1999,1,1,0,0,0, Białołęka, Białołęka,4,4
5279,1070000,72,3,wtórny,2009,1,1,0,0,0, Wola,Radziwie,7,12
7236,1100000,72,3,wtórny,2022,0,1,0,0,0, Wola, Wola,7,12
7050,1070000,72,3,wtórny,2010,1,1,0,0,0, Wola,Radziwie,7,10
8643,1138000,72,4,wtórny,2012,1,1,0,0,0, Wola, Gizów,1,5
18879,599000,72,3,wtórny,1985,0,1,0,0,0, Rembertów, Stary Rembertów,4,4
6374,633491,72,4,pierwotny,2024,1,1,0,0,0, Białołęka,Ostródzka,3,3
6371,626263,72,4,pierwotny,2024,1,1,0,0,0, Białołęka,Ostródzka,2,3
6370,619035,72,4,pierwotny,2024,1,1,0,0,0, Białołęka,Ostródzka,1,3
2577,650000,72,3,wtórny,2022,0,0,0,0,0, Wilanów,Ruczaj,2,2
11080,1191300,72,3,wtórny,1900,1,0,0,0,0, Śródmieście, al. Jerozolimskie/Centrum/winda/balkon/kamienica z 1900 r.,3,5
14834,670000,72,4,wtórny,1981,0,1,0,0,0, Praga-Południe, Praga-Południe,3,3
2606,556000,72,4,pierwotny,2022,1,1,0,0,0, Białołęka,Płochocińska,3,3
16388,1300000,72,3,wtórny,2020,1,1,0,0,0, Mokotów, Racjonalizacji,5,6
15703,670623,72,3,pierwotny,2021,1,1,0,0,0, Białołęka, Dąbrówka Szlachecka,1,3
8657,710000,72,3,wtórny,1996,0,1,0,0,0, Białołęka,Krzysztofa Kiersnowskiego,3,3
15541,1000000,72,3,wtórny,1998,1,0,0,0,0, Śródmieście, Stawki (Śródmieście),6,6
5088,680000,72,3,wtórny,1996,0,1,0,0,0, Białołęka, Białołęka,3,3
8664,710000,72,3,wtórny,1996,0,1,0,0,0, Białołęka,Krzysztofa Kiersnowskiego,3,3
5514,790000,72,3,wtórny,2009,1,1,0,0,0, Białołęka, Skarbka z Gór,2,2
19864,937000,72,4,wtórny,1970,1,0,0,0,0, Mokotów,Koźmińska,0,11
11830,655000,72,4,wtórny,2022,0,0,0,0,0, Ursynów, Zamiany,4,4
14328,1350000,72,3,wtórny,2008,1,0,0,0,0, Praga-Północ, Praga-Północ,3,5
22028,1030000,72,3,wtórny,2017,1,1,0,0,0, Mokotów, Bobrowiecka,4,4
13939,1350000,72,3,wtórny,2008,1,0,0,0,0, Praga-Północ, Kępna,3,5
13875,1350000,72,3,wtórny,2008,1,0,0,0,0, Praga-Północ,Kępna,3,5
4218,1350000,72,3,wtórny,2008,1,1,0,0,0, Praga-Północ, Kępna,3,5
4750,690000,72,3,wtórny,1987,1,0,0,0,0, Bielany, Bogusławskiego,4,11
6052,649000,72,4,wtórny,2001,1,0,0,0,0, Ursus, Stanisława Bodycha,5,7
12730,1650000,72,1,wtórny,2010,1,0,0,0,0, Śródmieście, Śródmieście,4,14
4177,950000,72,3,wtórny,1985,0,1,0,0,0, Żoliborz,Przasnyska,4,4
18823,640000,72,3,wtórny,1980,0,0,0,0,0, Praga-Południe, Grochów,2,16
10777,1025000,72,3,wtórny,2022,0,0,0,0,0, Mokotów, Dolna,2,3
22658,1072000,72,3,pierwotny,2021,1,1,0,0,0, Wola,Marcina Kasprzaka,11,21
2670,1137000,72,3,wtórny,2005,0,1,0,0,0, Ursynów, Jaworowa,0,2
23308,640000,72,3,wtórny,1981,1,0,0,0,0, Praga-Południe,Igańska,2,16
5274,900000,72,3,wtórny,1992,0,0,0,0,0, Ursynów,Bronisława Pietraszewicza,3,4
14367,950000,72,3,wtórny,2006,1,1,0,0,0, Bemowo, Edmunda Jana Osmańczyka,3,8
22516,560000,72,4,pierwotny,2021,0,1,0,0,0, Wesoła, Wesoła,1,1
2664,1150000,72,3,wtórny,2014,1,1,0,0,0, Praga-Południe, Praga-Południe,8,10
11055,710000,72,3,wtórny,1981,1,0,0,0,0, Praga-Południe,Igańska,4,10
11395,879000,72,3,wtórny,1989,0,0,0,0,0, Praga-Południe,Floriana Znanieckiego,2,4
23316,1120000,72,4,pierwotny,2021,1,1,1,1,1, Wola, Wola,11,12
9718,647000,71,4,wtórny,1980,0,0,0,0,0, Ursynów, Zamiany,4,4
6483,654381,71,2,pierwotny,2019,0,1,0,0,0, Wilanów,Ruczaj,2,2
1842,1042550,71,3,pierwotny,2022,1,1,0,0,0, Włochy, Promienista,0,2
14647,898500,71,3,wtórny,2014,1,1,0,0,0, Bemowo, Batalionów Chłopskich,2,5
9195,665079,71,4,pierwotny,2025,1,1,0,0,0, Białołęka,Płochocińska,3,3
2612,1110000,71,3,wtórny,2022,1,1,0,0,0, Wilanów, Aleja Wilanowska,1,4
17645,1110000,71,3,wtórny,2006,1,1,0,0,0, Wilanów, Krzysztofa Kieślowskiego,1,4
7989,759172,71,3,pierwotny,2022,1,1,0,0,0, Włochy, Raków,2,6
11542,759172,71,3,pierwotny,2022,1,1,0,0,0, Włochy, Raków,2,6
19803,852000,71,3,wtórny,1965,0,0,0,0,0, Ochota, Rakowiec,2,3
13908,629992,71,3,pierwotny,2022,1,1,0,0,0, Białołęka,Brzeziny,2,2
5189,979000,71,3,wtórny,2007,0,0,0,0,0, Wilanów,Franciszka Klimczaka,0,4
10038,892000,71,4,wtórny,2017,1,1,0,0,0, Praga-Południe, Ostrobramska,11,17
5266,979000,71,3,wtórny,2007,0,0,0,0,0, Wilanów,Franciszka Klimczaka,0,4
10025,979000,71,3,wtórny,2007,0,0,0,0,0, Wilanów,Franciszka Klimczaka,0,4
17045,979000,71,3,wtórny,2007,0,0,0,0,0, Wilanów,Franciszka Klimczaka,0,4
15914,979000,71,3,wtórny,2007,0,0,0,0,0, Wilanów,Franciszka Klimczaka,0,4
3690,899000,71,4,wtórny,2017,1,1,0,0,0, Praga-Południe, Ostrobramska,11,17
8763,979000,71,3,wtórny,2007,0,0,0,0,0, Wilanów,Franciszka Klimczaka,0,4
9820,1190000,71,3,wtórny,2011,1,1,0,0,0, Wilanów,Sarmacka,2,3
4067,990000,71,3,wtórny,2000,1,1,0,0,0, Ursynów, Jana Rosoła,1,3
23049,990000,71,3,wtórny,2000,1,1,0,0,0, Ursynów, Osiedle Dębina,1,3
4609,990000,71,3,wtórny,2000,1,1,0,0,0, Ursynów, Osiedle Dębina,1,3
9421,860000,71,3,wtórny,1986,1,1,0,0,0, Praga-Południe,21 Pułku Piechoty Dzieci Warszawy,0,8
12324,1330000,71,3,wtórny,2016,1,1,0,0,0, Wilanów,Oś Królewska,1,4
16575,1330000,71,3,wtórny,2016,1,1,0,0,0, Wilanów,Oś Królewska,1,4
3969,1330000,71,3,wtórny,2016,1,1,0,0,0, Wilanów,Oś Królewska,1,4
13338,1330000,71,3,wtórny,2016,1,1,0,0,0, Wilanów,Oś Królewska,1,4
13390,852000,71,3,wtórny,1965,0,0,0,0,0, Ochota, Adolfa Pawińskiego,2,3
3325,990000,71,3,wtórny,2008,1,0,0,0,0,gen. Meriana C. Coopera,  mazowieckie,2,2
18046,890000,71,3,wtórny,1965,0,0,0,0,0, Ochota, Ochota,2,3
2690,1137000,71,3,wtórny,2002,0,1,0,0,0, Ursynów, Jaworowa,0,2
9809,850000,71,3,wtórny,2005,0,1,0,0,0, Targówek,Wyspowa,3,3
19375,1290000,71,3,pierwotny,2021,1,1,0,0,0, Wola, Wola,11,12
4569,1285000,71,3,pierwotny,2022,1,1,0,0,0, Wola,Jana Kazimierza,4,8
10413,1285000,71,3,pierwotny,2022,1,1,0,0,0, Wola,Jana Kazimierza,4,8
12792,1285000,71,3,pierwotny,2022,1,1,0,0,0, Wola,Jana Kazimierza,4,8
6162,1285000,71,3,pierwotny,2022,1,1,0,0,0, Wola,Jana Kazimierza,4,8
15377,640000,71,4,wtórny,1980,0,0,0,0,0, Ursynów, Ursynów,3,4
7894,1275000,71,3,wtórny,2015,1,1,0,0,0, Mokotów,Konstruktorska,3,8
23046,1134000,71,3,pierwotny,2021,1,1,0,0,0, Wola, Wola,11,12
3338,998000,71,3,wtórny,2016,1,1,0,0,0, Wilanów, Wilanów,2,4
18869,970000,71,3,wtórny,2017,1,1,0,0,0, Mokotów, Mokotów,4,4
4411,1645000,71,2,wtórny,2008,1,1,0,0,0, Mokotów, Sułkowicka,2,8
4442,599000,71,3,wtórny,2007,0,0,0,0,0, Białołęka,Światowida,2,4
7730,1200000,71,4,wtórny,1970,1,1,0,0,0, Śródmieście, Mieczysława Orłowicza,10,11
23215,1179000,71,3,pierwotny,2021,1,1,0,0,0, Wola,Marcina Kasprzaka,11,8
5434,599000,71,3,wtórny,2007,0,0,0,0,0, Białołęka,Pasłęcka,2,4
13103,1240000,71,3,wtórny,2012,1,1,0,0,0, Mokotów, Obrzeżna,2,6
1948,879000,71,3,wtórny,2013,1,1,0,0,0, Wesoła, Wesoła,0,3
5331,1380000,71,3,wtórny,2022,1,1,0,0,0, Mokotów, Mokotów,4,5
13251,928921,70,4,pierwotny,2022,1,0,0,0,0, Targówek, Targówek,3,4
5547,928921,70,4,pierwotny,2023,0,1,0,0,0, Targówek, Handlowa,3,4
13249,928921,70,4,pierwotny,2022,1,0,0,0,0, Targówek, Targówek,1,4
13250,928921,70,4,pierwotny,2022,1,0,0,0,0, Targówek, Targówek,2,4
2135,1255000,70,3,wtórny,2022,1,1,0,0,0, Ochota, Harfowa,4,6
20455,680000,70,2,wtórny,2022,0,0,0,0,0, Bemowo,Powązkowska,1,6
19344,945000,70,3,wtórny,2017,1,1,0,0,0, Bemowo,Szeligowska,2,6
6960,945000,70,3,wtórny,2017,1,1,0,0,0, Bemowo,Szeligowska,2,6
3549,945000,70,3,wtórny,2017,1,1,0,0,0, Bemowo,Szeligowska,2,6
15874,945000,70,3,wtórny,2017,1,1,0,0,0, Bemowo,Szeligowska,2,6
22426,945000,70,3,wtórny,2017,1,1,0,0,0, Bemowo,Szeligowska,2,6
6749,945000,70,3,wtórny,2017,1,1,0,0,0, Bemowo,Szeligowska,2,6
20938,990000,70,3,wtórny,2013,1,1,0,0,0, Praga-Południe,Sulejkowska,1,3
7190,1358514,70,3,wtórny,2021,1,1,0,0,0, Mokotów, Mokotów,4,4
16505,1358514,70,3,wtórny,2021,1,1,0,0,0, Mokotów, Sielce,4,5
22944,593880,70,3,wtórny,2004,0,1,0,0,0, Białołęka, Tarchomin,3,3
11314,950000,70,3,wtórny,2011,1,1,0,0,0, Włochy,Szczęsna 7B,3,3
20573,639000,70,3,wtórny,1977,1,0,0,0,0, Bielany,Wojciecha Bogusławskiego,2,11
10936,908872,70,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,3,5
12081,901820,70,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,1,5
12068,905346,70,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,2,5
3491,920000,70,3,wtórny,2007,1,1,0,0,0, Ochota, Ochota,2,8
10944,912398,70,3,pierwotny,2024,1,1,0,0,0, Targówek, Targówek,4,5
13901,895000,70,3,wtórny,2022,0,0,0,0,0, Bemowo, Szeligowska,1,5
13894,986000,70,3,wtórny,2010,1,1,0,0,0, Targówek, św. Wincentego,0,3
10361,595000,70,4,wtórny,1996,0,0,0,0,0, Rembertów, Płatnerska,2,4
16453,1274170,70,3,wtórny,2019,1,0,0,0,0, Mokotów, Stegny,5,11
17855,1150000,70,3,wtórny,2019,1,0,0,0,0, Mokotów,Śródziemnomorska,5,11
11417,1274170,70,3,wtórny,2019,1,0,0,0,0, Mokotów,Śródziemnomorska,5,11
18822,860000,70,3,wtórny,2005,0,0,0,0,0, Praga-Południe, Praga-Południe,2,8
20061,890000,70,4,wtórny,1976,1,0,0,0,0, Targówek, Targówek Mieszkaniowy,11,11
16746,890000,70,4,wtórny,1978,1,0,0,0,0, Targówek, Kołowa,11,11
13371,689900,70,3,wtórny,2021,1,1,0,0,0, Białołęka, Aluzyjna,2,4
9684,723884,70,3,pierwotny,2022,1,1,0,0,0, Białołęka, Tarchomin,4,8
14755,695673,70,3,pierwotny,2022,1,1,0,0,0, Białołęka, Światowida,2,8
4884,990000,70,2,wtórny,1938,0,0,0,0,0, Bielany, Bolesława Podczaszyńskiego,2,2
16,1041300,70,3,pierwotny,2024,1,1,0,0,0, Praga-Południe, Praga-Południe,0,5
55,1041300,70,3,pierwotny,2024,1,1,0,0,0, Praga-Południe, Praga-Południe,0,5
13776,1650000,70,3,wtórny,1949,0,0,0,0,0, Mokotów, Asfaltowa,2,4
13461,1300000,70,3,wtórny,2021,0,1,0,0,0, Wilanów, Wilanów,2,2
5940,690000,70,3,wtórny,2010,1,1,0,0,0, Białołęka, Białołęka,1,2
12688,680000,70,3,wtórny,2009,1,1,0,0,0, Białołęka, Białołęka,1,2
2706,629000,70,3,pierwotny,2022,0,1,1,1,1, Wawer, Wawer,0,2
10342,1050000,70,3,wtórny,2009,1,1,0,0,0, Ochota,Włodarzewska,2,8
13919,865000,70,3,wtórny,1996,0,1,0,0,0, Praga-Południe, Gocław,3,3
3273,865000,70,3,wtórny,1996,0,0,0,0,0, Praga-Południe, Bohaterewicza,3,3
9801,920000,70,3,wtórny,2008,1,1,0,0,0, Ochota, Włodarzewska,1,8
18486,580000,70,3,wtórny,2000,1,1,0,0,0, Białołęka,Strumykowa 29,5,5
5220,580000,70,3,wtórny,2000,1,1,0,0,0, Białołęka,Strumykowa 29,5,5
20585,600000,70,3,wtórny,2000,1,1,0,0,0, Białołęka, Strumykowa,5,5
11236,920000,70,3,wtórny,2021,1,1,0,0,0, Mokotów,Zwierzyniecka,2,7
3373,730000,70,3,wtórny,2007,1,1,0,0,0, Białołęka,Pomorska,3,3
20241,580000,70,3,wtórny,2000,1,1,0,0,0, Białołęka,Strumykowa 29,5,5
1950,580000,70,3,wtórny,2000,1,1,0,0,0, Białołęka,Strumykowa 29,5,5
11420,979000,70,3,wtórny,2022,0,1,0,0,0, Ursynów, Ekologiczna,0,5
10304,970000,70,3,wtórny,2010,1,0,0,0,0, Bemowo, Grodkowska,2,7
4846,679000,70,3,wtórny,2002,1,1,0,0,0, Ursus, Górna Droga,2,7
2120,1175000,70,4,wtórny,2017,1,1,0,0,0, Wola,Jana Kazimierza,3,5
9703,1175000,70,4,wtórny,2017,1,1,0,0,0, Wola,Jana Kazimierza,3,5
13694,977000,70,3,wtórny,1998,1,1,0,0,0, Ursynów, Ekologiczna,0,5
11826,1175000,70,4,wtórny,2017,1,1,0,0,0, Wola, Jana Kazimierza,3,5
4258,1175000,70,4,wtórny,2022,1,1,0,0,0, Wola, Jana Kazimierza,3,5
12997,979000,70,3,wtórny,1998,1,1,0,0,0, Wilanów, Adama Branickiego,1,5
4948,798000,70,3,wtórny,2010,0,1,0,0,0, Praga-Południe, Praga-Południe,3,3
11835,1175000,70,4,wtórny,2017,0,1,0,0,0, Wola,Jana Kazimierza,2,5
11186,1270000,70,3,wtórny,2022,1,1,0,0,0, Mokotów, Nałęczowska 33,10,10
8561,760000,70,3,wtórny,1982,1,1,0,0,0, Bemowo, Bemowo,6,8
3866,1270000,70,3,wtórny,2022,1,1,0,0,0, Mokotów, Nałęczowska 33,10,10
15247,970000,70,3,wtórny,2010,0,0,0,0,0, Bemowo, Bemowo,2,7
103,1270000,70,3,wtórny,2022,1,1,0,0,0, Mokotów, Nałęczowska 33,9,10
3618,1270000,70,3,wtórny,2022,1,1,0,0,0, Mokotów, Nałęczowska 33,9,10
7192,760000,70,3,wtórny,1972,1,1,0,0,0, Bemowo,Apenińska,6,8
3027,1189000,70,4,wtórny,1980,1,1,1,1,1, Ursynów,Jana Wasilkowskiego,0,10
11535,960000,70,3,pierwotny,2021,1,1,0,0,0, Wola, Wola,3,8
11333,750000,70,3,wtórny,2007,1,1,0,0,0, Wawer,Poezji,0,3
23196,1120000,70,3,pierwotny,2021,1,1,0,0,0, Wola,Marcina Kasprzaka,11,26
10146,760000,70,3,wtórny,1972,1,1,0,0,0, Bemowo,Apenińska,6,8
10267,1250000,70,2,wtórny,1929,0,0,0,0,0, Ochota,Grójecka,2,3
15348,649000,70,3,wtórny,1938,0,0,0,0,0, Praga-Południe, al. Jerzego Waszyngtona,4,5
12966,970000,70,2,wtórny,2010,1,0,0,0,0, Bemowo,Grodkowska,1,7
20525,706596,69,3,pierwotny,2022,1,1,0,0,0, Wawer,Przylaszczkowa,3,3
9191,649000,69,3,wtórny,1937,0,0,0,0,0, Praga-Południe, al. Jerzego Waszyngtona,4,5
7909,780000,69,4,pierwotny,2023,1,1,0,0,0, Praga-Południe, jana nowaka-jeziorańskiego 11,4,7
11889,970500,69,3,pierwotny,2022,1,1,0,0,0, Wesoła, Wesoła,4,7
9965,1100000,69,3,wtórny,2014,1,1,0,0,0, Wola, Muranów,0,7
8301,1099000,69,2,wtórny,2019,1,1,0,0,0, Ursynów," al. Aleja Jana Rodowicza ""Anody""",2,5
2723,930000,69,3,pierwotny,2022,1,1,0,0,0, Mokotów,Zwierzyniecka,2,7
2286,655000,69,3,wtórny,2003,0,1,0,0,0, Białołęka,Skarbka z Gór,2,3
7952,650000,69,3,wtórny,2003,0,1,0,0,0, Białołęka,Derby,1,3
7406,1399000,69,3,wtórny,1951,0,0,0,0,0, Mokotów, Mokotów,2,3
15672,710900,69,3,wtórny,2012,1,1,0,0,0, Białołęka, Białołęka,3,5
10122,710900,69,3,wtórny,2012,1,1,0,0,0, Białołęka, Białołęka,3,5
16573,1050000,69,3,wtórny,2012,1,1,0,0,0, Metro Wilanowska, Aleja Wilanowska,5,10
3366,990000,69,3,wtórny,2018,1,1,0,0,0, Mokotów,Cybernetyki,5,8
5362,611688,69,3,pierwotny,2023,1,1,0,0,0, Białołęka, Tajemna 6a,1,3
6536,625590,69,3,pierwotny,2020,1,1,0,0,0, Białołęka, Tajemna 6a,0,3
10458,629000,69,3,wtórny,2000,0,0,0,0,0, Białołęka, Białołęka,2,3
15593,819500,69,3,wtórny,1993,1,1,0,0,0, Wola,Józefa Bellottiego,2,10
16011,629000,69,3,wtórny,2000,0,0,0,0,0, Białołęka, Białołęka,2,3
14870,1270000,69,3,wtórny,2021,1,1,0,0,0, Mokotów, Nałęczowska,10,10
8089,764000,69,3,wtórny,2000,0,1,0,0,0, Wesoła, Biesiadna,0,3
12707,1111000,69,3,wtórny,2001,1,1,0,0,0, Ursynów, Braci Wagów,0,8
1656,700000,69,3,wtórny,2022,1,1,0,0,0, Bemowo, Pirenejska,2,8
2231,935000,69,4,wtórny,2017,1,1,0,0,0, Targówek,św. Wincentego,0,5
10264,629000,69,3,wtórny,1983,0,0,0,0,0, Bemowo, Bemowo,3,10
2961,1108000,69,2,wtórny,1950,0,0,0,0,0, Mokotów, Górska,2,4
4092,935000,69,4,wtórny,2016,0,1,0,0,0, Targówek, Bródno,0,4
4210,935000,69,4,wtórny,2017,1,1,0,0,0, Targówek,św. Wincentego,0,5
4367,935000,69,3,wtórny,2016,1,1,0,0,0, Targówek, Św Wincentego 122,0,5
6369,619017,69,4,pierwotny,2024,1,1,0,0,0, Białołęka,Ostródzka,3,3
6367,615384,69,3,pierwotny,2024,1,1,0,0,0, Białołęka,Ostródzka,2,3
6365,605171,69,3,pierwotny,2024,1,1,0,0,0, Białołęka,Ostródzka,1,3
6732,695000,69,3,wtórny,2009,1,1,0,0,0, Wawer, Falenica,3,3
8252,718536,69,3,pierwotny,2022,1,1,0,0,0, Targówek, Zamkowa,3,3
14616,1699000,69,3,wtórny,2021,1,1,0,0,0, Mokotów, Puławska,6,8
11054,1089500,69,3,pierwotny,2021,1,1,0,0,0, Wola,Marcina Kasprzaka,11,24
5343,1230000,69,3,wtórny,2021,1,1,0,0,0, Żoliborz,Anny German,2,6
8065,697000,69,3,wtórny,2000,1,1,0,0,0, Ursus,Królów Polskich 5B,2,6
4544,1230000,69,3,wtórny,2021,1,1,0,0,0, Żoliborz,Anny German,2,6
2080,628000,69,3,wtórny,1983,1,0,0,0,0, Bemowo, Piernejska 1,3,10
3130,900000,69,3,wtórny,1993,1,1,0,0,0, Mokotów,Orzycka,8,8
22529,679000,69,3,wtórny,2022,0,1,0,0,0, Białołęka, Białołęka,0,3
14207,995000,69,2,wtórny,1996,0,0,0,0,0, Praga-Południe, Praga-Południe,4,5
3657,775000,69,5,wtórny,1994,0,1,0,0,0, Praga-Północ, Kowieńska,4,4
2327,775000,69,3,wtórny,1982,1,0,0,0,0, Ursynów, Żabińskiego,10,10
913,549000,69,4,pierwotny,2023,0,1,0,0,0, Wawer, Celulozy,0,1
5802,690000,69,3,wtórny,1980,1,0,0,0,0, Praga-Południe, Wspólna Droga,9,11
13787,619000,69,3,wtórny,1980,1,0,0,0,0, Ursynów,Puszczyka,10,10
23296,1117000,69,3,pierwotny,2021,1,1,0,0,0, Wola, Wola,6,24
4217,1200000,69,3,wtórny,1985,1,1,0,0,0, Bielany, Adama Mickiewicza,7,11
2343,655000,69,3,wtórny,2001,0,1,0,0,0, Wesoła,Jana Pawła II,2,3
4378,1189000,69,3,wtórny,1988,1,0,0,0,0, Śródmieście,Wspólna,4,8
21505,999999,69,3,wtórny,2016,1,1,0,0,0, Wilanów, Aleja Rzeczypospolitej,0,4
23224,720000,69,3,wtórny,1938,0,1,0,0,0, Ursus, Cierlicka,1,3
23295,1170000,69,3,pierwotny,2021,1,1,0,0,0, Wola,Marcina Kasprzaka,11,26
4910,980000,69,3,wtórny,2010,1,1,0,0,0, Bemowo,Batalionów Chłopskich,0,3
10224,769000,69,4,wtórny,2021,1,1,0,0,0, Bemowo, Szeligowska,3,5
11114,1050000,69,3,wtórny,1937,0,0,0,0,0, Ochota, Stara Ochota,2,3
10216,769000,69,4,wtórny,2021,1,1,0,0,0, Bemowo, Szeligowska,3,5
12338,1340000,69,3,pierwotny,2021,1,1,0,0,0, Wola, Wola,11,24
19374,1270000,69,3,pierwotny,2021,1,1,0,0,0, Wola, Wola,11,24
675,1331000,69,3,pierwotny,2022,1,1,0,0,0, Wola,Marcina Kasprzaka,11,23
12718,1035000,69,3,wtórny,1976,0,0,0,0,0, Mokotów, Górny Mokotów,1,4
1186,1330000,69,3,pierwotny,2022,1,1,0,0,0, Wola,Marcina Kasprzaka,11,23
21342,809000,69,3,wtórny,2005,0,0,0,0,0, Mokotów, Mokotów,1,7
5288,830000,68,2,wtórny,2005,1,1,0,0,0, Mokotów, Mokotów,3,11
13384,799124,68,3,wtórny,2005,1,1,0,0,0, Targówek,Samarytanka 1,2,6
9518,1050000,68,3,wtórny,2019,1,1,0,0,0, Praga-Północ,Markowska,2,6
3122,1050000,68,3,wtórny,2019,1,1,0,0,0, Praga-Północ,Markowska,2,6
