Address,Price,Space,Rooms,Market,Year,Evelevator,Balcony,Level,Parking place
"Warszawa, Wola",430000,35.76,2,wtórny,1963,,balkon,1/8,
"Warszawa, Śródmieście, Śródmieście Południowe",616910,25.18,2,wtórny,2022,,,4/4,
"Warszawa, Wawer",599000,52.6,2,wtórny,2013,"teren zamknięty, domofon / wideofon, monitoring / ochrona",,parter/3,
"Warszawa, Mokotów, Nałęczowska 33",1239000,74,3,pierwotny,2022,tak,balkon,5/10,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Jaktorowska",615000,28,1,wtórny,2017,tak,balkon,2/7,
"Warszawa, Bemowo, Dywizjonu 303",835000,85,3,wtórny,2009,tak,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Targówek, Rzepichy",489000,54.9,3,wtórny,2022-07-11,plastikowe,balkon,9/12,
"Warszawa, Bielany",490000,48.5,3,wtórny,1973,nie,balkon,2/4,
"Warszawa, Śródmieście, Śródmieście Południowe, ul. Hoża",710000,42.39,2,wtórny,1960,tak,balkon,6/6,
"Warszawa, Bemowo",499000,36,1,wtórny,2016,tak,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Bednarska",1300000,72,3,wtórny,2022-06-21,drewniane,ogródek,2/3,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Grzybowska",1350000,45.9,2,wtórny,2021-12-08,tak,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Naddnieprzańska",668000,51.5,2,wtórny,2013,nie,"balkon, taras",3/3,garaż/miejsce parkingowe
"Warszawa, Ursus, Skorosze, Tomcia Palucha",429000,33.38,1,wtórny,2007,tak,balkon,6/6,
"Warszawa, Ursus, Magnacka",519000,42,2,wtórny,2010,tak,balkon,5/5,
"Warszawa, Praga-Południe, Gocław, Motorowa",1099000,76.04,3,wtórny,2023-02-01,plastikowe,,10/17,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Solec",725000,46,2,wtórny,2022-01-26,plastikowe,,7/10,
"Warszawa, Włochy, Nowe Włochy, Obywatelska",890000,75.43,3,wtórny,2022-04-26,tak,balkon,2/5,garaż/miejsce parkingowe
"Warszawa, Wilanów, Bruzdowa",730000,56,3,wtórny,2022-03-22,pom. użytkowe,balkon,2/2,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Kokoryczki",1058000,73,3,wtórny,2021,,,4/6,
"Warszawa, Ursus, Konińska",649000,69,3,wtórny,1961,,balkon,1/4,
"Warszawa, Bemowo, ul. Stanisława Lencewicza",496000,46,2,wtórny,1983,tak,balkon,6/7,
"Warszawa, Bielany, ul. Pabla Nerudy",699000,62,3,wtórny,blok,domofon / wideofon,balkon,4/12,
"Warszawa, Włochy",1050000,75,4,wtórny,2017,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Targówek, Zacisze, Potulicka",599900,42,2,wtórny,2015,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona","ogródek, taras",parter/3,garaż/miejsce parkingowe
"Warszawa, Targówek, Bródno, Suwalska",520000,58,3,wtórny,1962,,,parter/2,
"Warszawa, Bemowo, ul. Narwik",,95.4,4,,,,balkon,4/7,garaż/miejsce parkingowe
"Warszawa, Ursynów, ul. Pasaż Ursynowski 1",570000,43.51,2,wtórny,1997,nie,balkon,4/4,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Jana Nowaka-Jeziorańskiego",1040000,67,3,wtórny,2016,nie,,1/6,
"Warszawa, Ursynów, ul. Koncertowa 7",710000,64.9,3,wtórny,2022-06-20,tak,balkon,6/10,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Powiśle, ul. Adama Idźkowskiego 5/7",499000,27.6,2,wtórny,1930,nie,,3/3,
"Warszawa, Białołęka, Tarchomin, Pabla Picassa",590000,62.5,3,wtórny,2022-07-01,nie,balkon,2/11,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Bora-Komorowskiego",739000,57.1,3,wtórny,apartamentowiec,monitoring / ochrona,balkon,3/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, Służewiec, Bokserska",1131900,68.6,3,wtórny,2020,tak,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Ursynów, Franciszka Marii Lanciego",780000,58.89,3,wtórny,1984,"piwnica, oddzielna kuchnia",balkon,2,
"Warszawa, Praga-Południe, Saska Kępa, al. Aleja Stanów Zjednoczonych",675000,56.7,2,wtórny,1962,"piwnica, oddzielna kuchnia",balkon,5/10,
"Warszawa, Wola, Smocza",414000,26.4,1,wtórny,1972,oddzielna kuchnia,,4/9,
"Warszawa, Wola, Odolany, Jana Kazimierza",639000,41.1,2,wtórny,2018,tak,balkon,2/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, Stegny, Śródziemnomorska",1274170,70.5,3,wtórny,2019,oddzielna kuchnia,taras,5/11,
"Warszawa, Mokotów, Stegny, Kaukaska",505000,42,2,wtórny,1973,"piwnica, oddzielna kuchnia",,5/10,
"Warszawa, Ursynów, Surowieckiego",899000,63,3,wtórny,1986,oddzielna kuchnia,balkon,parter/3,
"Warszawa, Ursynów, Kabaty, Wańkowicza",759000,55.9,2,wtórny,2001,tak,balkon,parter/4,garaż/miejsce parkingowe
"Warszawa, Białołęka",1300000,124.26,5,wtórny,2004,monitoring / ochrona,,3/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Marii Cetysówny",998000,74.77,4,pierwotny,2021,"system alarmowy, monitoring / ochrona",ogródek,parter/3,garaż/miejsce parkingowe
"Warszawa, Żoliborz",785000,58.5,3,wtórny,1973,monitoring / ochrona,balkon,2/10,
"Warszawa, Wilanów, Aleksandra Gieysztora",732196,44.92,2,wtórny,2016,monitoring / ochrona,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Służewiec, Obrzeżna",1400000,89,4,wtórny,2012,monitoring / ochrona,,1/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, Stegny, Warneńska",524700,53,3,wtórny,1970,monitoring / ochrona,balkon,4/4,
"Warszawa, Wola, Siedmiogrodzka",1148931,60.79,2,wtórny,2022-07-15,tak,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Herbu Janina",1002501,83.66,4,wtórny,2021,tak,balkon,2/4,garaż/miejsce parkingowe
"Warszawa, Bemowo, Jana Blatona",855000,73,4,wtórny,1990,monitoring / ochrona,,&gt; 10/11,
"Warszawa, Wilanów, ul. Herbu Janina",93249101,78.45,3,pierwotny,2021,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wola",770000,56.14,2,wtórny,2010,nie,,parter/5,
"Warszawa, Białołęka, ul. Pawła Włodkowica",,37.32,2,,,,ogródek,parter/3,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Herbu Janina",90213501,78.56,3,wtórny,2021,tak,balkon,3/4,
"Warszawa, Ursynów, al. Aleja Jana Rodowicza",1350000,79.5,4,wtórny,2017,tak,balkon,4/10,garaż/miejsce parkingowe
"Warszawa, Wola",499200,32,1,wtórny,2022-01-04,drewniane,balkon,parter/15,
"Warszawa, Mokotów, Sadyba, ul. Powsińska",670000,47.27,3,wtórny,blok,"telewizja kablowa, internet, telefon",balkon,1/4,
"Warszawa, Targówek, ul. Budowlana",899000,66.63,3,wtórny,2022-06-30,plastikowe,"balkon, ogródek",1/7,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Śródmieście Południowe, ul. Stanisława Noakowskiego 26",825000,36,2,wtórny,1950,tak,,5/5,
"Warszawa, Włochy, Stare Włochy",759000,53.08,2,wtórny,2019,nie,ogródek,parter/3,garaż/miejsce parkingowe
"Warszawa, Wola, Młynów, ul. Jana Ostroroga 21",520000,28.98,1,wtórny,2020,tak,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, ul. Markowska",1050000,68.88,3,wtórny,2019,tak,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Śródmieście Południowe, ul. Stanisława Noakowskiego 26",825000,36,2,wtórny,1950,tak,,5/5,
"Warszawa, Bemowo, ul. Hery 25b",689000,52,3,wtórny,2013,tak,balkon,1/8,
"Warszawa, Białołęka, ul. Kazimierza Szałasa",725000,60.5,3,wtórny,2018,tak,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin",583000,53,3,wtórny,2002,tak,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Mokotów",680000,56.1,3,wtórny,1971,"piwnica, oddzielna kuchnia",balkon,2/4,
"Warszawa, Żoliborz",503900,27.6,1,wtórny,1936,nie,,,
"Warszawa, Bielany",620000,39.2,2,wtórny,2012,tak,,parter/4,
"Warszawa, Mokotów, ul. Orzycka",900000,69,3,wtórny,1993,tak,balkon,8/8,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Ciepła",825000,33.35,1,,,,,10/16,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Obrzeżna",1600000,88,3,wtórny,2015,nie,"balkon, taras",3/3,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. gen. Tadeusza Pełczyńskiego",699000,51,2,wtórny,blok,"telewizja kablowa, internet, telefon",balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, ul. Pawła Włodkowica",,65.37,4,,,,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Włochy, ul. Szybka",,34.42,2,,,,"taras, ogródek",parter/6,garaż/miejsce parkingowe
"Warszawa, Bemowo, Wrocławska",849000,95,4,wtórny,2022-07-04,plastikowe,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Wola",399999,27.5,2,wtórny,1972,"domofon / wideofon, monitoring / ochrona",,2/15,
"Warszawa, Żoliborz",399000,26.5,1,wtórny,1965,,,8/9,
"Warszawa, Bielany, Sokratesa",850000,46.74,2,wtórny,2017,monitoring / ochrona,"ogródek, taras",parter/8,
"Warszawa, Białołęka, ul. Pawła Włodkowica",,33.23,2,,,,ogródek,parter/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin, Edwarda Wittiga",386000,46.5,2,wtórny,1984,"piwnica, pom. użytkowe",,6/9,
"Warszawa, Praga-Południe",893730,57.66,3,wtórny,2016,tak,balkon,3/3,garaż/miejsce parkingowe
"Warszawa, Praga-Północ",634500,42.3,2,wtórny,1970,piwnica,balkon,6/6,
"Warszawa, Białołęka, ul. Pawła Włodkowica",,54.13,3,,,,ogródek,parter/3,garaż/miejsce parkingowe
"Warszawa, Targówek, Zacisze, Św. Wincentego",935000,69.25,4,wtórny,2017,"telewizja kablowa, telefon",ogródek,parter/5,
"Warszawa, Białołęka, ul. Pawła Włodkowica",,65.37,4,,,,ogródek,parter/3,garaż/miejsce parkingowe
"Warszawa, Wilanów, Przedatki",876180,51.54,3,wtórny,2022-09-01,plastikowe,balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Służew, ul. Orzycka 10",629000,47,3,wtórny,blok,"telewizja kablowa, internet",balkon,2/10,
"Warszawa, Śródmieście, Sapieżyńska",800000,51,2,wtórny,1961,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",balkon,1/3,garaż/miejsce parkingowe
"Warszawa, Śródmieście",1870000,57,2,wtórny,apartamentowiec,"telewizja kablowa, internet, telefon",,&gt; 10/25,garaż/miejsce parkingowe
"Warszawa, Wilanów",890000,76,3,wtórny,2022-07-04,plastikowe,,1/5,garaż/miejsce parkingowe
"Warszawa, Wola, Ulrychów",399000,31,2,wtórny,2022-07-05,"lodówka, meble, piekarnik, kuchenka, pralka",,6/11,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Saska Kępa, ul. Międzynarodowa",579000,37.5,2,wtórny,blok,"telewizja kablowa, internet",balkon,6/10,
"Warszawa, Praga-Południe",400000,29.66,2,wtórny,1935,nie,balkon,1/2,
"Warszawa, Praga-Południe, Zbaraska",489000,47.7,2,wtórny,2022-07-05,plastikowe,balkon,4/4,
"Warszawa, Ochota, Rakowiec, ul. Pruszkowska",810000,54,3,wtórny,1694,nie,,parter/3,
"Warszawa, Białołęka",499000,56.23,2,pierwotny,2021,tak,ogródek,parter/3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Kobielska 7",379000,34.48,2,wtórny,blok,domofon / wideofon,balkon,1/10,
"Warszawa, Wola, ul. Chłodna",1195000,80.99,4,wtórny,1912,piwnica,balkon,2/4,
"Warszawa, Ursynów, Kabaty",1077000,59.2,2,wtórny,2005,tak,taras,1/8,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Okopowa",550000,56.2,2,wtórny,2008,nie,,4/16,garaż/miejsce parkingowe
"Warszawa, Bielany, ul. Żółwia",640000,43.77,2,wtórny,2020,tak,balkon,1/8,garaż/miejsce parkingowe
"Warszawa, Praga-Północ, ul. Stefana Okrzei",649000,38,2,wtórny,2018,"telewizja kablowa, internet, telefon",balkon,3/8,
"Warszawa, Śródmieście, Śródmieście Południowe, Wspólna 52/54",750000,40,2,wtórny,1960,tak,balkon,4/6,
"Warszawa, Wilanów, Sarmacka",950000,52,2,wtórny,2008,tak,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Białołęka, Tarchomin, ul. Winorośli",730000,64,4,wtórny,2021,nie,balkon,3/8,garaż/miejsce parkingowe
"Warszawa, Białołęka, Brzeziny",510000,49.67,2,wtórny,2018,tak,"balkon, taras",2/2,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Józefa Sowińskiego 25",990000,54.3,2,wtórny,2016,tak,balkon,7/7,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Ludowa",1863000,81,3,wtórny,2006,tak,balkon,2/8,garaż/miejsce parkingowe
"Warszawa, Białołęka, Modlińska 73",650000,61,3,wtórny,2017,tak,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Mokotów",550000,48,2,wtórny,1978,piwnica,balkon,7/10,
"Warszawa, Praga-Południe, Grochów, ul. Wojciecha Chrzanowskiego",875000,62.5,3,wtórny,2016,"teren zamknięty, domofon / wideofon, monitoring / ochrona",balkon,1/5,
"Warszawa, Mokotów, ul. Taśmowa",655000,40.34,2,wtórny,2021,tak,"ogródek, taras",parter/6,
"Warszawa, Bemowo, Dywizjonu 303",640000,45,2,wtórny,2013,piwnica,ogródek,parter/5,garaż/miejsce parkingowe
"Warszawa, Bemowo, Szeligowska",590000,40,2,wtórny,2016,meble,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Bemowo, Wrocławska",769000,57,2,wtórny,2000,piwnica,balkon,1,
"Warszawa, Włochy, Solińska",1150000,65,2,wtórny,tak,,"balkon, taras",5/5,garaż/miejsce parkingowe
"Warszawa, Ochota, Mołdawska",815000,45,2,wtórny,2009,,balkon,4,garaż/miejsce parkingowe
"Warszawa, Ochota, Białobrzeska",585000,46,2,wtórny,kamienica,,balkon,3,
"Warszawa, Bemowo, Uniejowska",660000,60.36,3,wtórny,1980,,balkon,8/9,
"Warszawa, Białołęka, Świderska",870000,93.21,4,wtórny,nie,,balkon,parter,
"Warszawa, Bemowo, Kluczborska",768000,60,3,wtórny,2014,,balkon,1,
"Warszawa, Ochota, Księcia Trojdena",694555,45.6,3,wtórny,nie,,,parter/4,
"Warszawa, Ochota, Klinkierowa",850000,64.29,3,wtórny,2018,pom. użytkowe,,parter/4,garaż/miejsce parkingowe
"Warszawa, Bemowo, Powstańców Śląskich",740000,46.7,2,wtórny,2013,,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Wilanów, ul. Bruzdowa",828828,52,2,wtórny,2011,internet,taras,1/2,garaż/miejsce parkingowe
"Warszawa, Bemowo, Górczewska",825000,68,3,wtórny,2008,pom. użytkowe,balkon,9/10,garaż/miejsce parkingowe
"Warszawa, Mokotów, Cybernetyki",999000,62.8,3,wtórny,2022-07-05,plastikowe,balkon,7/7,garaż/miejsce parkingowe
"Warszawa, Włochy, Obywatelska",1160000,90,3,wtórny,2013,"zmywarka, piekarnik, kuchenka, pralka",,3/5,garaż/miejsce parkingowe
"Warszawa, Ochota, Maszynowa",1125600,84,3,wtórny,2006,"zmywarka, lodówka, piekarnik, kuchenka, telewizor, pralka",taras,1/3,garaż/miejsce parkingowe
"Warszawa, Bemowo, Człuchowska",1090000,67,4,wtórny,2009,,"ogródek, taras",parter/5,garaż/miejsce parkingowe
"Warszawa, Bemowo, ul. Wieśniacza",,44.57,2,,,,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Podskarbińska",938768,71.94,3,,,,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Wola, Sokołowska",876500,52,3,wtórny,apartamentowiec,,,5/8,garaż/miejsce parkingowe
"Warszawa, Białołęka, Daniszewska",750000,67,3,wtórny,blok,,,2/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, Obrzeżna",1250000,71,3,wtórny,2012,monitoring / ochrona,,2/8,garaż/miejsce parkingowe
"Warszawa, Bemowo, Powstańców Śląskich",598000,51.48,3,wtórny,1977,monitoring / ochrona,,&gt; 10/11,garaż/miejsce parkingowe
"Warszawa, Targówek, ul. Złotopolska",430000,32,2,wtórny,1980,tak,balkon,6/9,
"Warszawa, Wilanów, ul. Aleksandra Gieysztora",745000,45,2,wtórny,2020-01-10,drewniane,balkon,1/4,garaż/miejsce parkingowe
"Warszawa, Wola, Młynów, ul. Jana Ostroroga 21",520000,28.98,1,wtórny,2020,tak,balkon,4/6,garaż/miejsce parkingowe
"Warszawa, Bemowo, Obrońców Tobruku",735000,54.52,2,wtórny,2005,,,parter/5,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Dzika",1127500,73,3,wtórny,1998,"system alarmowy, monitoring / ochrona",,6,garaż/miejsce parkingowe
"Warszawa, Bielany, Klaudyny",390000,36.63,1,wtórny,1979,"piwnica, oddzielna kuchnia, pom. użytkowe",balkon,&gt; 10/12,
"Warszawa, Ursynów, Imielin, Marii Grzegorzewskiej",630000,53.8,2,wtórny,1981,tak,balkon,1,
"Warszawa, Wola, Radziwie",718000,48,2,wtórny,2012,,,4,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Nowolipki",599000,38.17,2,wtórny,1952,,,parter/4,
"Warszawa, Mokotów, Konduktorska",500000,36.6,2,wtórny,1967,monitoring / ochrona,,3/4,
"Warszawa, Ursynów, Belgradzka",559000,43,1,wtórny,2000,monitoring / ochrona,,5/8,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Władysława Broniewskiego",515000,42,2,wtórny,blok,,,5,
"Warszawa, Praga-Południe, Grochów, Ostrobramska",639000,59.3,4,wtórny,1965,,,1/4,
"Warszawa, Praga-Południe, Budrysów",559000,60.3,3,wtórny,1968,monitoring / ochrona,,4/4,
"Warszawa, Bielany, Piaski",585000,42,2,wtórny,1973,monitoring / ochrona,balkon,7/10,
"Warszawa, Śródmieście, Stanisława Moniuszki",680000,36.56,2,wtórny,blok,meble,,9/9,
"Warszawa, Praga-Południe, Grochów, Boremlowska",699000,51.6,3,wtórny,2019,monitoring / ochrona,,2/4,garaż/miejsce parkingowe
"Warszawa, Bemowo, Mieczysława Wolfkego",495000,50.01,2,wtórny,1986,meble,,3/11,
"Warszawa, Wawer, Marysin Wawerski",349000,34.3,1,wtórny,2006,cegła,,3/3,garaż/miejsce parkingowe
"Warszawa, Włochy, Rakowska",629000,37.05,2,wtórny,blok,,,3/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, Jana Miklaszewskiego",615000,50,2,wtórny,1975,oddzielna kuchnia,,3/3,
"Warszawa, Żoliborz, Anny German",818000,42.2,2,wtórny,2020,"system alarmowy, monitoring / ochrona",,4/5,
"Warszawa, Białołęka, Żeglugi Wiślanej",449000,39,2,wtórny,2013,,,2/3,garaż/miejsce parkingowe
"Warszawa, Mokotów, al. Lotników",659000,46,4,wtórny,nie,,,parter/4,
"Warszawa, Bemowo, Powstańców Śląskich",1040000,75,3,wtórny,apartamentowiec,,,3/8,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Antoniego Corazziego",610000,38.5,2,wtórny,1960,monitoring / ochrona,balkon,3/4,garaż/miejsce parkingowe
"Warszawa, Mokotów, Jurija Gagarina",495000,29,2,wtórny,kamienica,meble,,2/2,
"Warszawa, Mokotów, Zygmunta Modzelewskiego",538000,42.86,2,wtórny,1970,oddzielna kuchnia,,4/10,
"Warszawa, Włochy, Rakowska",745000,46,2,wtórny,2015,monitoring / ochrona,,2/4,garaż/miejsce parkingowe
"Warszawa, Ursynów, Stanisława Kazury",665000,53,2,wtórny,blok,wielka płyta,,parter/3,
"Warszawa, Włochy, Wyrzyska",999000,67,2,wtórny,blok,,,parter/2,garaż/miejsce parkingowe
"Warszawa, Ursynów, Zamiany",600000,45,2,wtórny,1980,wielka płyta,,1/3,
"Warszawa, Białołęka, Książkowa",565000,61,3,wtórny,2001,,,2/5,
"Warszawa, Białołęka, Myśliborska",599000,57,3,wtórny,blok,,,1/4,garaż/miejsce parkingowe
"Warszawa, Żoliborz, gen. Józefa Zajączka",499000,37,2,wtórny,1968,oddzielna kuchnia,,3/4,
"Warszawa, Ursynów, Stokłosy",657000,47,2,wtórny,blok,"piwnica, oddzielna kuchnia, pom. użytkowe",balkon,1/7,
"Warszawa, Mokotów, Chrystiana Piotra Aignera",1330000,72,3,wtórny,apartamentowiec,,,4,garaż/miejsce parkingowe
"Warszawa, Ursynów, Stanisława Kazury",777777,65.3,3,wtórny,1983,oddzielna kuchnia,,3/7,
"Warszawa, Mokotów, Burgaska",812500,66.6,2,wtórny,1976,,,parter/4,
"Warszawa, Bemowo, ul. Batalionów Chłopskich",630000,42.43,2,wtórny,2015,"telewizja kablowa, internet",balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Bemowo, Górczewska 200A",595000,41.7,2,wtórny,2007,tak,balkon,5/12,garaż/miejsce parkingowe
"Warszawa, Mokotów, ul. Białej Floty",1589000,94,4,pierwotny,2021-12-20,tak,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, Łukowa",650000,48,2,wtórny,blok,,,1/4,
"Warszawa, Mokotów, Dolna",725000,48,2,wtórny,1956,,,3/4,
"Warszawa, Wola, Przy Lasku",799900,56,3,wtórny,blok,,,1/8,
"Warszawa, Śródmieście, Niska",665900,40,2,wtórny,blok,,,1/3,
"Warszawa, Żoliborz, Włościańska",579000,45.12,2,wtórny,1974,,,2/10,
"Warszawa, Wola, Stańczyka",695700,45,3,wtórny,blok,,,&gt; 10/13,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Stefanii Sempołowskiej",635000,29,1,wtórny,1953,"system alarmowy, monitoring / ochrona",balkon,3/5,garaż/miejsce parkingowe
"Warszawa, Żoliborz, Poli Gojawiczyńskiej",449000,30.1,2,wtórny,1970,meble,,parter/4,garaż/miejsce parkingowe
"Warszawa, Wola, ks. Jana Sitnika",600000,39,2,wtórny,1949,,,2/3,
"Warszawa, Wola, Wolska",958000,75.5,3,wtórny,1952,,,4/5,garaż/miejsce parkingowe
"Warszawa, Bielany, Władysława Broniewskiego",495000,42,2,wtórny,1970,oddzielna kuchnia,,2/10,
"Warszawa, Śródmieście, Okrąg",949000,50,2,wtórny,1963,oddzielna kuchnia,,5/9,
"Warszawa, Mokotów, Mariana Smoluchowskiego",405000,31,1,wtórny,1971,oddzielna kuchnia,,8/10,
"Warszawa, Bielany, Wrzeciono",1380000,92,4,wtórny,2022-10-01,tak,balkon,3/7,
"Warszawa, Bielany, Wrzeciono",538000,47,3,wtórny,blok,,,1/4,
"Warszawa, Ursynów, Romualda Mielczarskiego",600000,41,2,wtórny,1995,monitoring / ochrona,,4/4,
"Warszawa, Żoliborz, Stanisława Wyspiańskiego",432900,17.5,1,wtórny,kamienica,,,2,
"Warszawa, Mokotów, Czerniakowska",400000,30,1,wtórny,1971,oddzielna kuchnia,,3/11,
"Warszawa, Targówek, Heleny Junkiewicz",370000,35.1,2,wtórny,1980,monitoring / ochrona,,5/10,
"Warszawa, Targówek, Suwalska",464000,46.5,3,wtórny,1969,monitoring / ochrona,balkon,1/10,garaż/miejsce parkingowe
"Warszawa, Bemowo, Karabeli",575000,45.8,2,wtórny,1980,monitoring / ochrona,,5/8,garaż/miejsce parkingowe
"Warszawa, Włochy, Strubiczów",525000,37,2,wtórny,blok,,,8/9,
"Warszawa, Białołęka, Białołęcka",495000,49,3,wtórny,2022-07-16,nie,,2/2,
"Warszawa, Śródmieście, Pokorna",750000,40,2,wtórny,2012,monitoring / ochrona,,4/6,
"Warszawa, Praga-Południe",990000,60,3,wtórny,2018,"telewizja kablowa, internet",taras,1/3,garaż/miejsce parkingowe
"Warszawa, Ursus, ul. Ryżowa",897000,90.48,4,wtórny,2009,tak,balkon,1/6,garaż/miejsce parkingowe
"Warszawa, Śródmieście, Marszałkowska",749500,37.5,2,wtórny,2022-07-05,,balkon,4/6,
"Warszawa, Ursynów, Natolin, Belgradzka",779000,59,2,wtórny,2022-07-04,plastikowe,balkon,6/6,garaż/miejsce parkingowe
"Warszawa, Mokotów, św. Bonifacego",418000,31,1,wtórny,2022-07-05,,balkon,5/9,
"Warszawa, Mokotów, Dolny Mokotów, ul. Zygmunta Modzelewskiego",609000,43,2,wtórny,blok,"domofon / wideofon, monitoring / ochrona",balkon,8/10,garaż/miejsce parkingowe
"Warszawa, Ochota, Stara Ochota, ul. Szczęśliwicka",750600,54,2,wtórny,blok,"telewizja kablowa, internet",balkon,2/3,
"Warszawa, Ursynów, ul. Jerzego Iwanowa-Szajnowicza",1562000,89.5,3,pierwotny,2022,,taras,2/3,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, Kobielska",419000,35.15,2,wtórny,2022-08-01,plastikowe,,3/3,
"Warszawa, Praga-Południe, Gocław, Bohaterewicza",865000,70,3,wtórny,1996,nie,balkon,3/3,
"Warszawa, Praga-Południe, Gocławek, Grochowska",559000,47.35,3,wtórny,2004,pustak,balkon,1/8,
"Warszawa, Ursynów, Natolin, al. Komisji Edukacji Narodowej",920000,62.5,3,wtórny,2005,tak,balkon,4/8,garaż/miejsce parkingowe
"Warszawa, Wola, ul. Jana Kazimierza",860000,50.58,2,wtórny,2016,tak,balkon,1/6,
"Warszawa, Wawer, ul. Mrówcza",679000,140,4,pierwotny,2022,nie,"balkon, ogródek",2/3,garaż/miejsce parkingowe
"Warszawa, mazowieckie",735000,56.85,3,wtórny,tak,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",balkon,,
"Warszawa, Bemowo, Chrzanów",660000,41.12,2,wtórny,2022,tak,ogródek,parter/3,
"Warszawa, Białołęka, Kobiałka",585000,53.5,2,wtórny,2010,tak,"balkon, ogródek, taras",parter/3,
"Warszawa, Bemowo, Jelonki, ul. Powstańców Śląskich",740000,46.7,2,wtórny,2013,tak,balkon,2/3,garaż/miejsce parkingowe
"Warszawa, Wola, Okopowa 56",1231775,72.5,4,wtórny,2009,tak,balkon,&gt; 10/18,garaż/miejsce parkingowe
"Warszawa, Ochota",1490000,91,3,wtórny,1998,tak,balkon,1/7,garaż/miejsce parkingowe
"Warszawa, Praga-Południe, ul. Podskarbińska",,90.26,4,,,,"taras, ogródek",parter/4,garaż/miejsce parkingowe
"Warszawa, Ochota, Rakowiec, ul. Księcia Trojdena",694555,45.6,3,wtórny,1965,nie,,parter/4,
"Warszawa, Bemowo, ul. Wieśniacza",,58.59,3,,,,balkon,2/6,garaż/miejsce parkingowe
"Warszawa, Żoliborz",662900,39,2,wtórny,2006,tak,balkon,6/12,
"Warszawa, Śródmieście",662900,39,2,wtórny,2006,tak,balkon,6/12,
"Warszawa, Białołęka, Książkowa",560000,60.5,3,wtórny,2001,cegła,,2/4,
"Warszawa, Wola, Młynów, ul. Edwarda Gibalskiego",930000,68.3,3,wtórny,1938,nie,,2/4,
